יצירות אמנות במכירה פומבית של כריסטיס ב,placeholder,יְצִירוֹת אָמָּנוּת בִּמְכִירָה פֻּמְבִּית שֶׁל כְּרִיסְטִיס בְּ
באוקטובר שילם טאזימה הסוחר המוביל ביצירות,placeholder,בְּאוֹקְטוֹבֶּר שִׁלֵּם טָאזִימָה הַסּוֹחֵר הַמּוֹבִיל בִּיצִירוֹת
של אמנות בודהיסטית עתיקה מטוקיו  דולר סכום,placeholder,שֶׁל אָמָּנוּת בּוּדְהִיסְטִית עַתִּיקָה מִטּוֹקְיוֹ  דּוֹלָר סְכוּם
הגבוה כמעט פי ארבעה מהאומדן המרבי תמורת,placeholder,הַגָּבוֹהַּ כִּמְעַט פִּי אַרְבָּעָה מֵהָאֻמְדָּן הַמֵּרַבִּי תְּמוּרַת
ציור על משי מהמאה ה או ה  היפאנים ערוכים היום,placeholder,צִיּוּר עַל מֶשִׁי מֵהַמֵּאָה הַ אוֹ הַ  הַיַּפָּנִים עֲרוּכִים הַיּוֹם
לשלוט על שוק האמנות העולמית בעשור הבא כפי,placeholder,לִשְׁלֹט עַל שׁוּק הָאָמָּנוּת הָעוֹלָמִית בֶּעָשׂוֹר הַבָּא כְּפִי
ששלטו בו האמריקאים משנות ה עד אמצע שנות ה ,placeholder,שֶׁשָּׁלְטוּ בּוֹ הָאֲמֵרִיקָאִים מִשְּׁנוֹת הַ עַד אֶמְצַע שְׁנוֹת הַ 
מצד אחד הם קונים את היצירות היקרות ביותר ומצד,placeholder,מִצַּד אֶחָד הֵם קוֹנִים אֶת הַיְּצִירוֹת הַיְּקָרוֹת בְּיוֹתֵר וּמִצַּד
אחר ימשיכו לקנות מן הקטיגוריות הנמוכות של,placeholder,אַחֵר יַמְשִׁיכוּ לִקְנוֹת מִן הַקָּטֵגוֹרְיוֹת הַנְּמוּכוֹת שֶׁל
תחומים מסוימים שכן ציבור רחב של בעלי הכנסה,placeholder,תְּחוּמִים מְסֻיָּמִים שֶׁכֵּן צִבּוּר רָחָב שֶׁל בַּעֲלֵי הַכְנָסָה
בינונית בארצם זקוק לסמלי סטטוס מהמערב לכן,placeholder,בֵּינוֹנִית בְּאַרְצָם זָקוּק לְסִמְלֵי סְטָטוּס מֵהַמַּעֲרָב לָכֵן
סביר להניח שיצירות אימפרסיוניסטיות שוליות,placeholder,סָבִיר לְהַנִּיחַ שֶׁיְּצִירוֹת אִימְפְּרֶסְיוֹנִיסְטִיּוֹת שׁוּלִיּוֹת
שהן אגב פחות יקרות אך פרי יצירתם של שמות,placeholder,שֶׁהֵן אַגַּב פָּחוֹת יְקָרוֹת אַךְ פְּרִי יְצִירָתָם שֶׁל שֵׁמוֹת
ידועים כמו רנואר מונה סיסלי ופיסארו לא יישארו,placeholder,יְדוּעִים כְּמוֹ רֶנוּאַר מוֹנֶה סִיסְלִי וּפִּיסָארוֹ לֹא יִשָּׁאֲרוּ
ללא קונה לטווח הארוך יותר תרבה יפאן לקנות,placeholder,לְלֹא קוֹנֶה לַטְּוָח הָאָרֹךְ יוֹתֵר תַּרְבֶּה יַפָּן לִקְנוֹת
מאסכולות שפעלו לפני האימפרסיוניזם או אחריו,placeholder,מֵאַסְכּוֹלוֹת שֶׁפָּעֲלוּ לִפְנֵי הָאִימְפְּרֶסְיוֹנִיזְם אוֹ אַחֲרָיו
ושמיטב יצירותיהן עדיין ניתן לרכישה ביצירות,placeholder,וְשֶׁמֵּיטַב יְצִירוֹתֵיהֶן עֲדַיִן נִתָּן לִרְכִישָׁה בִּיצִירוֹת
אמנות בת זמננו יוסיפו היפאנים לנסות לרכוש,placeholder,אָמָּנוּת בַּת זְמַנֵּנוּ יוֹסִיפוּ הַיַּפָּנִים לְנַסּוֹת לִרְכֹּשׁ
אמנים בעלי מוניטין מבוססים יקנו יצירות של אלה,placeholder,אָמָּנִים בַּעֲלֵי מוֹנִיטִין מְבֻסָּסִים יִקְנוּ יְצִירוֹת שֶׁל אֵלֶּה
הנחשבים לטובים יותר ולא יטלו סיכונים לדברי,placeholder,הַנֶּחְשָׁבִים לְטוֹבִים יוֹתֵר וְלֹא יִטְּלוּ סִכּוּנִים לְדִבְרֵי
איג גופר מסותביס יצירות אמנות קלאסית יזרמו,placeholder,אִיג גּוֹפֶר מִסוֹתְבִיס יְצִירוֹת אָמָּנוּת קְלָסִית יִזְרְמוּ
ליפאן בקצב מהיר ובאיכות גבוהה מכפי שהיה עד,placeholder,לְיַפָּן בְּקֶצֶב מָהִיר וּבְאֵיכוּת גְּבוֹהָה מִכְּפִי שֶׁהָיָה עַד
כה שר התעשייה והמסחר משה נסים הבטיח,placeholder,כֹּה שַׂר הַתַּעֲשִׂיָּה וְהַמִּסְחָר מֹשֶׁה נִסִּים הִבְטִיחַ
להיאבק להורדת נטל הארנונה לסקטור העסקי,placeholder,לְהֵאָבֵק לְהוֹרָדַת נֵטֶל הָאַרְנוֹנָה לַסֶּקְטוֹר הָעִסְקִי
לרבות הסקטור המסחרי נסים אמר את הדברים,placeholder,לְרַבּוֹת הַסֶּקְטוֹר הַמִּסְחָרִי נִסִּים אָמַר אֶת הַדְּבָרִים
בפגישה שקיים בסוף השבוע עם ארגון סוחרי,placeholder,בִּפְגִישָׁה שֶׁקִּיֵּם בְּסוֹף הַשָּׁבוּעַ עִם אִרְגּוּן סוֹחֲרֵי
ירושלים לדברי השר ההלוואות שיינתנו,placeholder,יְרוּשָׁלַיִם לְדִבְרֵי הַשַּׂר הַהַלְוָאוֹת שֶׁיִּנָּתְנוּ
לעסקים קטנים במסגרת תוכניתו לעידוד,placeholder,לַעֲסָקִים קְטַנִּים בְּמִסְגֶּרֶת תָּכְנִיתוֹ לְעִדּוּד
ההשקעות במשק מיועדות לא רק לצורך הקמת עסקים,placeholder,הַהַשְׁקָעוֹת בַּמֶּשֶׁק מְיֹעָדוֹת לֹא רַק לְצֹרֶךְ הֲקָמַת עֲסָקִים
חדשים אלא גם להרחבה של עסקים קטנים נסים אמר,placeholder,חֲדָשִׁים אֶלָּא גַּם לְהַרְחָבָה שֶׁל עֲסָקִים קְטַנִּים נִסִּים אָמַר
עוד כי הוא רואה במס מעסיקים מס מעוות המעניש על,placeholder,עוֹד כִּי הוּא רוֹאֶה בְּמַס מַעֲסִיקִים מַס מְעֻוָּת הַמַּעֲנִישׁ עַל
העסקת עובדים בימים שהתעסוקה היא יעד מרכזי של,placeholder,הַעֲסָקַת עוֹבְדִים בְּיָמִים שֶׁהַתַּעֲסוּקָה הִיא יעַד מֶרְכָּזִי שֶׁל
המשק והביע תקווה שבקרוב יוחלט בממשלה,placeholder,הַמֶּשֶׁק וְהִבִּיעַ תִּקְוָה שֶׁבְּקָרוֹב יֻחְלַט בַּמֶּמְשָׁלָה
על ביטולו זה שנים חוששים במשטרה מהתפתחות,placeholder,עַל בִּטּוּלוֹ זֶה שָׁנִים חוֹשְׁשִׁים בַּמִּשְׁטָרָה מֵהִתְפַּתְּחוּת
שבה יהפוך הדרג הפוליטי למעורב ומנהל,placeholder,שֶׁבָּהּ יַהֲפֹךְ הַדֶּרֶג הַפּוֹלִיטִי לִמְעֹרָב וּמְנַהֵל
למעשה את הפעילות המבצעית של המשטרה שנים,placeholder,לְמַעֲשֶׂה אֶת הַפְּעִילוּת הַמִּבְצָעִית שֶׁל הַמִּשְׁטָרָה שָׁנִים
לחם פיקוד המשטרה בכל מה שנראה כניסיון של,placeholder,לָחַם פִּקּוּד הַמִּשְׁטָרָה בְּכָל מָה שֶׁנִּרְאֶה כְּנִסָּיוֹן שֶׁל
משרד המשטרה לכרסם בסמכויות פיקוד,placeholder,מִשְׂרַד הַמִּשְׁטָרָה לְכַרְסֵם בְּסַמְכֻיּוֹת פִּקּוּד
המשטרה והמפכל עכשיו משהמליצה ועדת זמיר,placeholder,הַמִּשְׁטָרָה וְהַמַּפְכָּל עַכְשָׁו מִשֶּׁהִמְלִיצָה וַעֲדַת זָמִיר
על הקמת מטה מבצעי ליד שר המשטרה במידה רבה,placeholder,עַל הֲקָמַת מַטֶּה מִבְצָעִי לְיַד שַׂר הַמִּשְׁטָרָה בְּמִדָּה רַבָּה
בגלל מחדלי המשטרה ומפקדיה הבכירים,placeholder,בִּגְלַל מֶחְדְּלֵי הַמִּשְׁטָרָה וּמְפַקְּדֶיהָ הַבְּכִירִים
בפרשת הר הבית יהיה על המפכל ומטהו לבלוע,placeholder,בְּפָרָשַׁת הַר הַבַּיִת יִהְיֶה עַל הַמַּפְכָּל וּמַטֵּהוּ לִבְלֹעַ
את הגלולה המרה אחרי שבועות אחדים שבהם,placeholder,אֶת הַגְּלוּלָה הַמָּרָה אַחֲרֵי שָׁבוּעוֹת אֲחָדִים שֶׁבָּהֶם
התנדנד כיסאו של מפכל המשטרה יעקב טרנר,placeholder,הִתְנַדְנֵד כִּסְאוֹ שֶׁל מַפְכַּ“ל הַמִּשְׁטָרָה יַעֲקֹב טֶרְנֶר
וגם שר המשטרה רוני מילוא לא שבע נחת,placeholder,וְגַם שַׂר הַמִּשְׁטָרָה רוֹנִי מִלּוֹא לֹא שָׂבַע נַחַת
ומשחלפה הסכנה שיידרשו להסיק מסקנות,placeholder,וּמִשֶּׁחָלְפָה הַסַּכָּנָה שֶׁיִּדָּרְשׁוּ לְהַסִּיק מַסְקָנוֹת
אישיות למעשה נתנו להם מסקנות ועדת זמיר,placeholder,אִישִׁיּוֹת לְמַעֲשֶׂה נָתְנוּ לָהֶם מַסְקְנוֹת וַעֲדַת זָמִיר
והמלצותיה אור ירוק לבצע שינויים שהשניים,placeholder,וְהַמְלָצוֹתֶיהָ אוֹר יָרֹק לְבַצֵּעַ שִׁנּוּיִים שֶׁהַשְּׁנַיִם
מבקשים לחוללם זה זמן רב איש בתחום אחריותו,placeholder,מְבַקְּשִׁים לְחוֹלְלָם זֶה זְמַן רַב אִישׁ בִּתְחוּם אַחֲרָיוּתוֹ
ומשיקוליו לולא תקרית הדמים בהר הבית אין ספק,placeholder,וּמִשִּׁקּוּלָיו לוּלֵא תַּקְרִית הַדָּמִים בְּהַר הַבַּיִת אֵין סָפֵק
כי הקמת מחוז ירושלים וכינון המטה המבצעי של,placeholder,כִּי הֲקָמַת מְחוֹז יְרוּשָׁלַיִם וְכִנּוּן הַמַּטֶּה הַמִּבְצָעִי שֶׁל
שר המשטרה לא היו נכנסים במהירות שכזאת לשלב,placeholder,שַׂר הַמִּשְׁטָרָה לֹא הָיוּ נִכְנָסִים בִּמְהִירוּת שֶׁכְּזֹאת לִשְׁלַב
הביצוע בצמרת המשטרה יש הטוענים,placeholder,הַבִּצּוּעַ בְּצַמֶּרֶת הַמִּשְׁטָרָה יֵשׁ הַטּוֹעֲנִים
שכדאיות הקמתו של מחוז ירושלים מוטלת בספק,placeholder,שֶׁכְּדָאִיּוּת הֲקָמָתוֹ שֶׁל מְחוֹז יְרוּשָׁלַיִם מֻטֶּלֶת בְּסָפֵק
וכי מכל מקום הצלחתו מותנית בעיקר בתוספת,placeholder,וְכִי מִכָּל מָקוֹם הַצְלָחָתוֹ מֻתְנֵית בְּעִקָּר בְּתוֹסֶפֶת
תקני כוח אדם ואמצעים דבר שעדיין לא נקבע,placeholder,תִּקְנֵי כֹּחַ אָדָם וְאֶמְצָעִים דָּבָר שֶׁעֲדַיִן לֹא נִקְבַּע
טרנר לעומת זאת יודע שיש בהקמת מחוז כזה גם,placeholder,טֶרְנֶר לְעֻמַּת זֹאת יוֹדֵעַ שֶׁיֵּשׁ בַּהֲקָמַת מָחוֹז כָּזֶה גַּם
כדי לפתור בעיה המעיקה עליו זה זמן מה הוא רוצה,placeholder,כְּדֵי לִפְתֹּר בְּעָיָה הַמְּעִיקָה עָלָיו זֶה זְמַן מָה הוּא רוֹצֶה
ואף הבטיח לקדם קצינים בכירים רבים וזו אחת,placeholder,וְאַף הִבְטִיחַ לְקַדֵּם קְצִינִים בְּכִירִים רַבִּים וְזוֹ אַחַת
הדרכים שבהן יוכל לקיים את הבטחותיו הצורך,placeholder,הַדְּרָכִים שֶׁבָּהֶן יוּכַל לְקַיֵּם אֶת הַבְטָחוֹתָיו הַצֹּרֶךְ
במינוי קצינים בכירים כיועצים לשר המשטרה,placeholder,בְּמִנּוּי קְצִינִים בְּכִירִים כְּיוֹעֲצִים לְשַׂר הַמִּשְׁטָרָה
הקמת מחוז ירושלים ומינוי ניצב בראשו,placeholder,הֲקָמַת מְחוֹז יְרוּשָׁלַיִם וּמִנּוּי נִצָּב בְּרֹאשׁוֹ
פרישתו הקרובה של מפקד המחוז הדרומי ניצב,placeholder,פְּרִישָׁתוֹ הַקְּרוֹבָה שֶׁל מְפַקֵּד הַמָּחוֹז הַדְּרוֹמִי נִצָּב
רחמים קומפורט וכן פרישתו הצפויה לגמלאות של,placeholder,רַחֲמִים קוֹמְפוֹרְט וְכֵן פְּרִישָׁתוֹ הַצְּפוּיָה לְגִמְלָאוֹת שֶׁל
ראש אגף כוח אדם ניצב שלמה חרון כל אלה יביאו,placeholder,רֹאשׁ אֲגַף כֹּחַ אָדָם נִצָּב שְׁלֹמֹה חָרוֹן כָּל אֵלֶּה יָבִיאוּ
בחודשים הקרובים לסבב מינויים רחב היקף,placeholder,בַּחֳדָשִׁים הַקְּרוֹבִים לְסֵבֶב מִנּוּיִים רְחַב הֶקֵּף
במשטרה על פי הערכה זהירה כ קצינים בכירים,placeholder,בַּמִּשְׁטָרָה עַל פִּי הַעֲרָכָה זְהִירָה כְּ קְצִינִים בְּכִירִים
מדרגת ניצב-משנה ומעלה יקודמו בתפקיד,placeholder,מִדַּרְגַּת נִצַּב-מִשְׁנֶה וָמַעְלָה יְקֻדְּמוּ בְּתַפְקִיד
ובדרגה שר המשטרה מראיין בשבועיים,placeholder,וּבְדַרְגָּה שַׂר הַמִּשְׁטָרָה מְרַאֲיֵן בַּשְּׁבוּעַיִם
האחרונים בפעולה מואצת קציני משטרה רבים,placeholder,הָאַחֲרוֹנִים בִּפְעֻלָּה מוּאֶצֶת קְצִינֵי מִשְׁטָרָה רַבִּים
מילוא מעורב אישית בקביעת המינויים ומשתתף,placeholder,מִלּוֹא מְעֹרָב אִישִׁית בִּקְבִיעַת הַמִּנּוּיִים וּמִשְׁתַּתֵּף
באופן פעיל בהחלטות לגבי השיבוצים לא כך,placeholder,בְּאֹפֶן פָּעִיל בַּהַחְלָטוֹת לְגַבֵּי הַשִּׁבּוּצִים לֹא כָּךְ
נהג בעבר כפי שלא נהגו כך גם קודמיו בתפקיד,placeholder,נָהַג בֶּעָבָר כְּפִי שֶׁלֹּא נָהֲגוּ כָּךְ גַּם קוֹדְמָיו בַּתַּפְקִיד
שהתבססו בדרך כלל על חוות הדעת של המפכל,placeholder,שֶׁהִתְבַּסְּסוּ בְּדֶרֶךְ כְּלָל עַל חַוַּת הַדַּעַת שֶׁל הַמַּפְכָּל
הפעם הזאת מילוא אינו לוקח סיכונים הוא רוצה,placeholder,הַפַּעַם הַזֹּאת מִלּוֹא אֵינוֹ לוֹקֵחַ סִכּוּנִים הוּא רוֹצֶה
להשתכנע כי כל מינוי שיחתום עליו ראוי,placeholder,לְהִשְׁתַּכְנֵעַ כִּי כָּל מִנּוּי שֶׁיַּחְתֹּם עָלָיו רָאוּי
ומתאים סבב מינויים חדשים בהיקף כזה לא היה,placeholder,וּמַתְאִים סֵבֶב מִנּוּיִים חֲדָשִׁים בְּהֶקֵּף כָּזֶה לֹא הָיָה
במשטרה זה זמן רב לכן אין פלא שהמתח והדריכות,placeholder,בַּמִּשְׁטָרָה זֶה זְמַן רַב לָכֵן אֵין פֶּלֶא שֶׁהַמֶּתַח וְהַדְּרִיכוּת
גוברים לצד שמועות והשערות ואף פעולות שכנוע,placeholder,גּוֹבְרִים לְצַד שְׁמוּעוֹת וְהַשְׁעָרוֹת וְאַף פְּעֻלּוֹת שִׁכְנוּעַ
של מקורבים ובעלי קשרים המלחמה על המינויים,placeholder,שֶׁל מְקֹרָבִים וּבַעֲלֵי קְשָׁרִים הַמִּלְחָמָה עַל הַמִּנּוּיִים
מניבה גם השמצות הדדיות וניסיונות של קצינים,placeholder,מְנִיבָה גַּם הַשְׁמָצוֹת הֲדָדִיּוֹת וְנִסְיוֹנוֹת שֶׁל קְצִינִים
למנוע קידומם של אחרים הן שר המשטרה והן,placeholder,לִמְנֹעַ קִדּוּמָם שֶׁל אֲחֵרִים הֵן שַׂר הַמִּשְׁטָרָה וְהֵן
המפכל ערים לתהליכים הלא-בריאים האלה ונראה,placeholder,הַמַּפְכָּל עֵרִים לַתַּהֲלִיכִים הַלֹּא-בְּרִיאִים הָאֵלֶּה וְנִרְאֶה
כי כבר בתוך כשבוע יחליטו על המינויים עיקר,placeholder,כִּי כְּבָר בְּתוֹךְ כְּשָׁבוּעַ יַחְלִיטוּ עַל הַמִּנּוּיִים עִקַּר
המאבק האישי במשטרה מתנהל סביב המינוי,placeholder,הַמַּאֲבָק הָאִישִׁי בַּמִּשְׁטָרָה מִתְנַהֵל סְבִיב הַמִּנּוּי
לתפקיד מפקד מחוז ירושלים החדש תפקיד חשוב,placeholder,לְתַפְקִיד מְפַקֵּד מְחוֹז יְרוּשָׁלַיִם הֶחָדָשׁ תַּפְקִיד חָשׁוּב
יוקרתי ובולט במיוחד שהעשייה בו רבה,placeholder,יֻקְרָתִי וּבוֹלֵט בִּמְיֻחָד שֶׁהָעֲשִׂיָּה בּוֹ רַבָּה
ושיהיה מוקד התעניינות בארץ ובעולם מוזכרים,placeholder,וְשֶׁיִּהְיֶה מוֹקֵד הִתְעַנְיְנוּת בָּאָרֶץ וּבָעוֹלָם מֻזְכָּרִים
כמועמדים לתפקיד זה מפקד משמר הגבול ניצב,placeholder,כְּמֻעֲמָדִים לְתַפְקִיד זֶה מְפַקֵּד מִשְׁמַר הַגְּבוּל נִצָּב
משולם עמית סגן מפקד המחוז הדרומי תנץ דן אוהד,placeholder,מְשֻׁלָּם עָמִית סְגַן מְפַקֵּד הַמָּחוֹז הַדְּרוֹמִי תנ“ץ דָּן אֹהַד
מפקד מחוז המרכז ניצב חיים אלבלדס סגן מפקד,placeholder,מְפַקֵּד מְחוֹז הַמֶּרְכָּז נִצָּב חַיִּים אַלְבַּלְדֵּס סְגַן מְפַקֵּד
מחוז תל-אביב תנץ גבי לסט ונשיא בית הדין,placeholder,מְחוֹז תֵּל-אָבִיב תנ“ץ גַּבִּי לַסָּט וּנְשִׂיא בֵּית הַדִּין
למשמעת של המשטרה תנץ חיים בן איון שעד לפני,placeholder,לְמִשְׁמַעַת שֶׁל הַמִּשְׁטָרָה תנ“ץ חַיִּים בֶּן אִיּוֹן שֶׁעַד לִפְנֵי
כשנה שימש כמפקד מרחב הנגב ושיש לו,placeholder,כְּשָׁנָה שִׁמֵּשׁ כִּמְפַקֵּד מֶרְחַב הַנֶּגֶב וְשֶׁיֵּשׁ לוֹ
ניסיון פיקודי רב בשטח מי מבין הקצינים האלה,placeholder,נִסָּיוֹן פִּקּוּדִי רַב בַּשֶּׁטַח מִי מִבֵּין הַקְּצִינִים הָאֵלֶּה
שלא יזכה במינוי טובים סיכוייו להשתבץ,placeholder,שֶׁלֹּא יִזְכֶּה בַּמִּנּוּי טוֹבִים סִכּוּיָיו לְהִשְׁתַּבֵּץ
באחד התפקידים האחרים הזמינים כמו מפקד,placeholder,בְּאַחַד הַתַּפְקִידִים הָאֲחֵרִים הַזְּמִינִים כְּמוֹ מְפַקֵּד
המחוז הדרומי מפקד משמר הגבול או ראש המטה,placeholder,הַמָּחוֹז הַדְּרוֹמִי מְפַקֵּד מִשְׁמַר הַגְּבוּל אוֹ רֹאשׁ הַמַּטֶּה
של שר המשטרה בימים אלה שוקדים באגף התכנון,placeholder,שֶׁל שַׂר הַמִּשְׁטָרָה בְּיָמִים אֵלֶּה שׁוֹקְדִים בַּאֲגַף הַתִּכְנוּן
במטה הארצי של המשטרה על קביעת דמותו של מחוז,placeholder,בַּמַּטֶּה הָאַרְצִי שֶׁל הַמִּשְׁטָרָה עַל קְבִיעַת דְּמוּתוֹ שֶׁל מְחוֹז
ירושלים החדש הן מבחינת הפריסה הטריטוריאלית,placeholder,יְרוּשָׁלַיִם הֶחָדָשׁ הֵן מִבְּחִינַת הַפְּרִיסָה הַטֶּרִיטוֹרְיָאלִית
והן מבחינת תקנון כוח האדם והאמצעים לפי,placeholder,וְהֵן מִבְּחִינַת תַּקָּנוֹן כֹּחַ הָאָדָם וְהָאֶמְצָעִים לְפִי
הדפוסים המתגבשים מחוז ירושלים יתבסס על,placeholder,הַדְּפוּסִים הַמִּתְגַּבְּשִׁים מְחוֹז יְרוּשָׁלַיִם יִתְבַּסֵּס עַל
מרחב ירושלים הקיים המטה של המחוז ימוקם,placeholder,מֶרְחַב יְרוּשָׁלַיִם הַקַּיָּם הַמַּטֶּה שֶׁל הַמָּחוֹז יְמֻקָּם
במטה המרחב הנוכחי במגרש הרוסים ייתכן,placeholder,בְּמַטֵּה הַמֶּרְחָב הַנּוֹכְחִי בְּמִגְרַשׁ הָרוּסִים יִתָּכֵן
שתצורף למחוז גם נפת יהודה כמה תחנות משטרה,placeholder,שֶׁתְּצֹרַף לַמָּחוֹז גַּם נָפַת יְהוּדָה כַּמָּה תַּחֲנוֹת מִשְׁטָרָה
מורחבות עם כוחות מוגדלים בכלל זה בעיר העתיקה,placeholder,מֻרְחָבוֹת עִם כֹּחוֹת מֻגְדָּלִים בִּכְלַל זֶה בָּעִיר הָעַתִּיקָה
והר הבית בפיקוד קצינים בכירים כנראה,placeholder,וְהַר הַבַּיִת בְּפִקּוּד קְצִינִים בְּכִירִים כַּנִּרְאֶה
בדרגות ניצב-משנה יהיו עיקר ההיערכות,placeholder,בְּדַרְגּוֹת נִצַּב-מִשְׁנֶה יִהְיוּ עִקַּר הַהֵעָרְכוּת
המשטרתית כאן עם כמה יחידות מובחרות ובהן,placeholder,הַמִּשְׁטַרְתִּית כָּאן עִם כַּמָּה יְחִידוֹת מֻבְחָרוֹת וּבָהֶן
יחידה מרכזית ויחידה סמויה הגדעונים ביסוד,placeholder,יְחִידָה מֶרְכָּזִית וִיחִידָה סְמוּיָה הַגִּדְעוֹנִים בִּיסוֹד
ההחלטה להקים את המחוז מונחת התפיסה כי גודש,placeholder,הַהַחְלָטָה לְהָקִים אֶת הַמָּחוֹז מֻנַּחַת הַתְּפִיסָה כִּי גֹּדֶשׁ
האירועים בירושלים ורגישות העיר וסביבותיה גם,placeholder,הָאֵרוּעִים בִּירוּשָׁלַיִם וּרְגִישׁוּת הָעִיר וּסְבִיבוֹתֶיהָ גַּם
מבחינה בין-לאומית מחייבים היערכות שתאפשר,placeholder,מִבְּחִינָה בֵּין-לְאֻמִּית מְחַיְּבִים הֵעָרְכוּת שֶׁתְּאַפְשֵׁר
ריכוז של כוחות גדולים וקבועים של משטרה,placeholder,רִכּוּז שֶׁל כֹּחוֹת גְּדוֹלִים וּקְבוּעִים שֶׁל מִשְׁטָרָה
ומשמר הגבול בעיר בפיקודו של קצין בכיר,placeholder,וּמִשְׁמַר הַגְּבוּל בָּעִיר בְּפִקּוּדוֹ שֶׁל קָצִין בָּכִיר
ומנוסה בדרגת ניצב שיחד עם מטהו יהיה עסוק,placeholder,וּמְנֻסֶּה בְּדַרְגַּת נִצָּב שֶׁיַּחַד עִם מַטֵּהוּ יִהְיֶה עָסוּק
כל כולו בענייני ירושלים עד היום היתה,placeholder,כָּל כֻּלּוֹ בְּעִנְיְנֵי יְרוּשָׁלַיִם עַד הַיּוֹם הָיְתָה
ירושלים שייכת למחוז הדרומי שהשתרע,placeholder,יְרוּשָׁלַיִם שַׁיֶּכֶת לַמָּחוֹז הַדְּרוֹמִי שֶׁהִשְׂתָּרֵעַ
מלכיש בצפון ועד אילת בדרום על פי החלוקה,placeholder,מִלָּכִישׁ בַּצָּפוֹן וְעַד אֵילַת בַּדָּרוֹם עַל פִּי הַחֲלֻקָּה
המתוכננת החדשה המחוז הדרומי יתמקד בדרום,placeholder,הַמְּתֻכְנֶנֶת הַחֲדָשָׁה הַמָּחוֹז הַדְּרוֹמִי יִתְמַקֵּד בִּדְרוֹם
הארץ בלבד ומטהו ישכון בבאר-שבע במשטרה,placeholder,הָאָרֶץ בִּלְבַד וּמַטֵּהוּ יִשְׁכֹּן בִּבְאֵר-שֶׁבַע בַּמִּשְׁטָרָה
ואף במשרד המשטרה יש רבים הסבורים כי הקמת,placeholder,וְאַף בְּמִשְׂרַד הַמִּשְׁטָרָה יֵשׁ רַבִּים הַסְּבוּרִים כִּי הֲקָמַת
מחוז ירושלים בנסיבות הקיימות אינה אלא,placeholder,מְחוֹז יְרוּשָׁלַיִם בַּנְּסִבּוֹת הַקַּיָּמוֹת אֵינָהּ אֶלָּא
בבחינת שיפוץ קוסמטי בלבד ידוע כי עד השבוע,placeholder,בִּבְחִינַת שִׁפּוּץ קוֹסְמֶטִי בִּלְבַד יָדוּעַ כִּי עַד הַשָּׁבוּעַ
שעבר שבו נפלה ההחלטה בפיקוד המשטרה על,placeholder,שֶׁעָבַר שֶׁבּוֹ נָפְלָה הַהַחְלָטָה בְּפִקּוּד הַמִּשְׁטָרָה עַל
הקמת מחוז ירושלים על פי הצעתו של המפכל,placeholder,הֲקָמַת מְחוֹז יְרוּשָׁלַיִם עַל פִּי הַצָּעָתוֹ שֶׁל הַמַּפְכָּל
טרנר שהועלתה לפני חודשים אחדים גם השר,placeholder,טֶרְנֶר שֶׁהָעָלְתָּה לִפְנֵי חֳדָשִׁים אֲחָדִים גַּם הַשַּׂר
מילוא לא נטה לתמוך ברעיון נראה כי השתכנע,placeholder,מִלּוֹא לֹא נָטָה לִתְמֹךְ בָּרַעְיוֹן נִרְאֶה כִּי הִשְׁתַּכְנֵעַ
ברגע האחרון גם כדי להוכיח שהמשטרה הפיקה,placeholder,בָּרֶגַע הָאַחֲרוֹן גַּם כְּדֵי לְהוֹכִיחַ שֶׁהַמִּשְׁטָרָה הֵפִיקָה
לקחים מאירועי הר הבית ואולי גם כדי להשיג,placeholder,לְקָחִים מֵאֵרוּעֵי הַר הַבַּיִת וְאוּלַי גַּם כְּדֵי לְהַשִּׂיג
תקני שוטרים נוספים למשטרה המבקרים את הקמת,placeholder,תִּקְנֵי שׁוֹטְרִים נוֹסָפִים לַמִּשְׁטָרָה הַמְּבַקְּרִים אֶת הֲקָמַת
המחוז החדש מדגישים כי אם לא יוקצו לאלתר,placeholder,הַמָּחוֹז הֶחָדָשׁ מַדְגִּישִׁים כִּי אִם לֹא יֻקְצוּ לְאַלְתַּר
כמה מאות תקנים חדשים למשטרה וכן תוספת,placeholder,כַּמָּה מֵאוֹת תְּקָנִים חֲדָשִׁים לַמִּשְׁטָרָה וְכֵן תּוֹסֶפֶת
ניכרת של תקציבים ואמצעים לתגבור ירושלים,placeholder,נִכֶּרֶת שֶׁל תַּקְצִיבִים וְאֶמְצָעִים לְתִגְבּוּר יְרוּשָׁלַיִם
באורח קבע לא תהיה שום משמעות להקמת המחוז,placeholder,בְּאֹרַח קֶבַע לֹא תִּהְיֶה שׁוּם מַשְׁמָעוּת לַהֲקָמַת הַמָּחוֹז
החדש זה שנים אחדות דורשת המשטרה תוספת,placeholder,הֶחָדָשׁ זֶה שָׁנִים אֲחָדוֹת דּוֹרֶשֶׁת הַמִּשְׁטָרָה תּוֹסֶפֶת
תקנים ואמצעים הממשלה הבטיחה תוספת כזאת,placeholder,תְּקָנִים וְאֶמְצָעִים הַמֶּמְשָׁלָה הִבְטִיחָה תּוֹסֶפֶת כָּזֹאת
בכמה הזדמנויות אך הדבר לא יצא אל הפועל,placeholder,בְּכַמָּה הִזְדַּמְנֻיּוֹת אַךְ הַדָּבָר לֹא יָצָא אֶל הַפֹּעַל
